id,N_peaks,env_peak1_pos,env_peak2_pos,env_peak3_pos,env_peak1_val,env_peak2_val,env_peak3_val,peak1_pos,peak2_pos,peak3_pos,peak1_val,peak2_val,peak3_val,duration,silent_phase,silent_rateo,atrial_ventricular_ratio,atrial_ventricular_time_ratio,third_major_ratio,third_second_ratio,n_peaks_duration_rateo,class
4,3,0.32826,0.51204,0.23833,0.060038,0.026039,0.015043,0.32334,0.50909,0.23292,0.077,0.044,0.028,0.2742,0.042752,0.15591,0.63636,0.45753,0.36364,0.63636,10.9409,MAP_A
4,2,0.3258,0.19214,,0.14505,0.0046317,,0.32187,0.19115,,0.251,0.006,,0.13415,0.030467,0.22711,0.023904,0.59389,,,14.9084,MAP_A
4,1,0.31302,,,0.56903,,,0.31057,,,0.713,,,0.0004914,0,0,,,,,2035,MAP_A
4,1,0.31302,,,0.52997,,,0.30811,,,0.742,,,0.0004914,0,0,,,,,2035,MAP_A
4,1,0.31204,,,0.45773,,,0.30762,,,0.478,,,0.0004914,0,0,,,,,2035,MAP_A
4,1,0.314,,,0.65686,,,0.30958,,,0.859,,,0.0004914,0,0,,,,,2035,MAP_A
4,1,0.3145,,,0.17386,,,0.30909,,,0.151,,,0.0004914,0,0,,,,,2035,MAP_A
4,1,0.3145,,,0.67646,,,0.31007,,,0.852,,,0.0004914,0,0,,,,,2035,MAP_A
4,3,0.32678,0.50418,0.40639,0.046535,0.019965,0.0062521,0.33219,0.49926,0.40049,0.039,0.031,0.009,0.17789,0.030467,0.17127,1.2581,0.66535,0.23077,0.29032,16.8646,MAP_A
4,3,0.28452,0.4973,0.41376,0.16364,0.020502,0.0078221,0.27961,0.49681,0.18034,0.253,0.029,0.014,0.21327,0.063882,0.29954,0.48276,0.36301,0.055336,0.48276,14.0668,MAP_A
4,1,0.28747,,,0.46923,,,0.2914,,,0.298,,,0.0004914,0.0004914,1,,,,,2035,MAP_A
4,1,0.30467,,,0.78288,,,0.30811,,,0.494,,,0.0004914,0,0,,,,,2035,MAP_A
4,2,0.2914,0.1828,,0.28707,0.006664,,0.28649,0.19951,,0.301,0.013,,0.10909,0.030467,0.27928,0.043189,0.6964,,,18.3333,MAP_A
4,3,0.29238,0.52826,0.39459,0.31057,0.043881,0.037089,0.28796,0.55921,0.39017,0.668,0.092,0.071,0.23636,0.068796,0.29106,7.2609,0.51494,0.10629,0.77174,12.6923,MAP_A
4,1,0.28993,,,0.40331,,,0.286,,,0.555,,,0.0004914,0,0,,,,,2035,MAP_A
4,2,0.28894,0.22408,,0.37564,0.0074969,,0.29533,0.21769,,0.239,0.015,,0.065356,0.002457,0.037594,0.062762,0.7371,,,30.6015,MAP_A
4,1,0.28943,,,0.41722,,,0.28501,,,0.865,,,0.0004914,0.0004914,1,,,,,2035,MAP_A
4,1,0.2855,,,0.50638,,,0.28157,,,0.709,,,0.0004914,0,0,,,,,2035,MAP_A
4,1,0.29091,,,0.27354,,,0.28698,,,0.462,,,0.0004914,0,0,,,,,2035,MAP_A
4,2,0.28845,0.2226,,0.50793,0.0072941,,0.27813,0.20098,,0.308,0.01,,0.066339,0.0083538,0.12593,0.032468,0.72261,,,30.1481,MAP_A
4,3,0.35086,0.49631,0.19754,0.12287,0.024869,0.0041277,0.34447,0.5145,0.19165,0.099,0.022,0.009,0.29926,0.052088,0.17406,0.40909,0.37249,0.090909,0.40909,10.0246,MAP_A
4,1,0.33857,,,0.35144,,,0.33563,,,0.241,,,0.0004914,0,0,,,,,2035,MAP_A
4,3,0.33808,0.49533,0.42604,0.13758,0.027276,0.0053504,0.3317,0.50958,0.42752,0.116,0.02,0.012,0.15774,0.029484,0.18692,5.8,0.65092,0.10345,0.6,19.0187,MAP_A
4,3,0.35037,0.49975,0.44324,0.1861,0.032354,0.0082432,0.35774,0.51007,0.42408,0.137,0.032,0.01,0.14988,0.023587,0.15738,4.2812,0.70135,0.072993,0.3125,20.0164,MAP_A
4,3,0.34398,0.54496,0.42899,0.15812,0.043153,0.024689,0.32236,0.54791,0.42948,0.104,0.053,0.032,0.20147,0.028501,0.14146,1.9623,0.58834,0.30769,0.60377,14.8902,MAP_A
4,2,0.32334,0.21523,,0.079056,0.0079315,,0.31941,0.23489,,0.134,0.014,,0.1086,0.020639,0.19005,0.10448,0.73538,,,18.4163,MAP_A
4,2,0.31941,0.21966,,0.19687,0.13831,,0.3145,0.21425,,0.384,0.314,,0.10025,0.0029484,0.029412,0.81771,0.68125,,,19.951,MAP_A
4,1,0.32432,,,0.19942,,,0.32924,,,0.207,,,0.0004914,0,0,,,,,2035,MAP_A
4,1,0.32432,,,0.4197,,,0.32088,,,0.701,,,0.0004914,0,0,,,,,2035,MAP_A
4,1,0.32727,,,0.2885,,,0.32924,,,0.498,,,0.0004914,0.0004914,1,,,,,2035,MAP_A
4,2,0.31794,0.17445,,0.13562,0.014177,,0.32088,0.17445,,0.132,0.043,,0.14398,0.025061,0.17406,0.32576,0.54364,,,13.8908,MAP_A
4,2,0.44226,0.30369,,0.28837,0.035885,,0.43735,0.29779,,0.572,0.047,,0.13907,0.031941,0.22968,0.082168,0.6809,,,14.3816,MAP_A
4,3,0.32334,0.48206,0.17248,0.071151,0.016455,0.0050832,0.31892,0.51744,0.19951,0.123,0.018,0.008,0.31007,0.07027,0.22662,0.44444,0.38557,0.065041,0.44444,9.6751,MAP_A
4,3,0.32432,0.48403,0.19951,0.033061,0.015732,0.004852,0.31941,0.51744,0.2059,0.066,0.023,0.009,0.28501,0.038329,0.13448,0.3913,0.39791,0.13636,0.3913,10.5259,MAP_A
4,3,0.33661,0.51892,0.25455,0.068406,0.018892,0.0057777,0.32187,0.5145,0.25307,0.117,0.029,0.008,0.26486,0.04226,0.15955,0.27586,0.49188,0.068376,0.27586,11.3265,MAP_A
4,3,0.31499,0.52039,0.21032,0.057062,0.020401,0.004986,0.3086,0.51646,0.19656,0.08,0.029,0.008,0.31057,0.069287,0.2231,0.27586,0.38059,0.1,0.27586,9.6598,MAP_A
4,3,0.33759,0.51646,0.23931,0.067637,0.021363,0.0047124,0.32334,0.51646,0.23342,0.106,0.031,0.011,0.27764,0.064373,0.23186,0.35484,0.45195,0.10377,0.35484,10.8053,MAP_A
4,3,0.31597,0.51843,0.21032,0.05636,0.017027,0.009453,0.30319,0.51843,0.21376,0.062,0.024,0.013,0.3086,0.060934,0.19745,0.54167,0.41232,0.20968,0.54167,9.7213,MAP_A
4,2,0.35872,0.27076,,0.69672,0.0087601,,0.35725,0.26536,,0.552,0.014,,0.088452,0.019656,0.22222,0.025362,0.74278,,,22.6111,MAP_A
4,1,0.34693,,,0.67684,,,0.35086,,,0.496,,,0.0004914,0.0004914,1,,,,,2035,MAP_A
4,3,0.35725,0.52727,0.24717,0.58858,0.10797,0.039172,0.34693,0.53366,0.24767,0.426,0.122,0.031,0.28059,0.053563,0.19089,0.2541,0.46409,0.07277,0.2541,10.6918,MAP_A
4,2,0.34791,0.49975,,0.83578,0.084307,,0.343,0.51695,,0.721,0.112,,0.15233,0.041769,0.27419,6.4375,0.6635,,,13.129,MAP_A
4,3,0.34103,0.50025,0.23931,0.71169,0.079939,0.0056674,0.33612,0.51695,0.22064,0.638,0.104,0.011,0.26143,0.078624,0.30075,0.10577,0.42681,0.017241,0.10577,11.4756,MAP_A
4,3,0.33022,0.49975,0.24373,0.49446,0.065375,0.0035261,0.32776,0.51597,0.25209,0.512,0.081,0.003,0.25651,0.064373,0.25096,0.037037,0.48857,0.0058594,0.037037,11.6954,MAP_A
4,3,0.34251,0.48796,0.19263,0.232,0.033496,0.0053863,0.34939,0.50614,0.17838,0.21,0.047,0.007,0.29582,0.074693,0.25249,0.14894,0.35243,0.033333,0.14894,10.1412,MAP_A
4,3,0.50762,0.20197,0.33612,1.0364,0.0084684,0.0078685,0.51253,0.19607,0.314,0.714,0.017,0.009,0.30614,0.07715,0.25201,0.02381,0.38255,0.012605,0.52941,9.7994,MAP_A
4,1,0.50565,,,0.86777,,,0.50762,,,0.898,,,0.0004914,0,0,,,,,2035,MAP_A
4,3,0.50958,0.35627,0.27617,0.02936,0.024847,0.0048502,0.50614,0.32924,0.27224,0.046,0.025,0.008,0.23391,0.030467,0.13025,0.17391,0.53786,0.17391,0.32,12.8256,MAP_A
4,3,0.5317,0.32236,0.43194,0.27342,0.16796,0.012812,0.53759,0.31597,0.42555,0.153,0.09,0.02,0.20983,0.041769,0.19906,0.58824,0.58775,0.13072,0.22222,14.2974,MAP_A
4,3,0.51155,0.32531,0.24767,0.067414,0.014602,0.0046439,0.50762,0.3199,0.25405,0.085,0.027,0.008,0.26437,0.03145,0.11896,0.094118,0.50048,0.094118,0.2963,11.3476,MAP_A
4,2,0.52629,0.35283,,0.086652,0.07139,,0.50762,0.34545,,0.126,0.084,,0.17396,0.012776,0.073446,0.66667,0.68054,,,11.4972,MAP_A
4,2,0.34693,0.51204,,0.080614,0.054128,,0.50762,0.34152,,0.085,0.08,,0.1656,0.011794,0.071217,0.94118,0.6728,,,12.0772,MAP_A
4,2,0.35971,0.5258,,0.24193,0.16467,,0.36462,0.53268,,0.197,0.167,,0.16658,0.041278,0.24779,1.1796,0.6845,,,12.0059,MAP_A
4,2,0.35872,0.52727,,0.30106,0.17105,,0.36314,0.53415,,0.244,0.172,,0.16904,0.027518,0.16279,1.4186,0.67985,,,11.8314,MAP_A
4,3,0.5086,0.34152,0.19705,0.056902,0.055387,0.0058246,0.50762,0.35676,0.19607,0.092,0.05,0.01,0.31204,0.06683,0.21417,0.1087,0.38625,0.1087,0.2,9.6142,MAP_A
4,3,0.49238,0.32924,0.23833,0.10349,0.01609,0.0040462,0.49779,0.32924,0.22113,0.165,0.023,0.005,0.25455,0.061916,0.24324,0.030303,0.44423,0.030303,0.21739,11.7857,MAP_A
4,3,0.49238,0.33808,0.40639,0.090192,0.026517,0.010595,0.4973,0.32285,0.24128,0.138,0.035,0.019,0.15479,0.028501,0.18413,0.13768,0.48518,0.13768,0.54286,19.381,MAP_A
4,3,0.49189,0.35233,0.25111,0.046755,0.030996,0.0058071,0.4973,0.33366,0.2285,0.069,0.038,0.009,0.24128,0.024079,0.099796,0.13043,0.45949,0.13043,0.23684,12.4338,MAP_A
4,3,0.32826,0.50221,0.4226,0.071925,0.040839,0.016494,0.32432,0.4973,0.41916,0.101,0.069,0.02,0.17445,0.015725,0.090141,1.4638,0.65217,0.19802,0.28986,17.1972,MAP_A
4,3,0.49091,0.32727,0.26192,0.044174,0.043854,0.0050257,0.49681,0.32432,0.2629,0.074,0.065,0.009,0.22948,0.022113,0.09636,0.12162,0.52918,0.12162,0.13846,13.0728,MAP_A
4,3,0.3258,0.48501,0.19165,0.062052,0.022157,0.0049575,0.32236,0.49681,0.1828,0.104,0.03,0.008,0.29386,0.03145,0.10702,0.26667,0.36795,0.076923,0.26667,10.209,MAP_A
4,3,0.48747,0.34742,0.2629,0.041495,0.033302,0.004601,0.52875,0.32678,0.18329,0.05,0.037,0.008,0.22506,0.010319,0.045852,0.16,0.34665,0.16,0.21622,13.3297,MAP_A
4,2,0.32629,0.48354,,0.051875,0.038942,,0.32285,0.49631,,0.081,0.051,,0.15774,0.0078624,0.049844,1.5882,0.6505,,,12.6791,MAP_A
4,3,0.32482,0.48452,0.21671,0.049311,0.032829,0.004925,0.3199,0.4973,0.21032,0.072,0.048,0.007,0.2683,0.048157,0.17949,0.14583,0.42292,0.097222,0.14583,11.1813,MAP_A
4,2,0.52138,0.36511,,0.20412,0.0178,,0.52629,0.34791,,0.219,0.031,,0.15676,0.027027,0.17241,0.14155,0.66106,,,12.7586,MAP_A
4,3,0.51302,0.26929,0.34595,0.3177,0.12219,0.0061269,0.50909,0.26339,0.35086,0.326,0.101,0.014,0.24423,0.05602,0.22938,0.30982,0.51737,0.042945,0.13861,12.2837,MAP_A
4,3,0.52236,0.35283,0.1769,0.11964,0.028127,0.005041,0.52776,0.34693,0.1828,0.167,0.039,0.011,0.34595,0.085995,0.24858,0.065868,0.34637,0.065868,0.28205,8.6719,MAP_A
4,3,0.23931,0.51253,0.39656,0.19646,0.12246,0.0071637,0.2344,0.50811,0.38182,0.172,0.163,0.014,0.27371,0.092875,0.33932,1.0552,0.46132,0.081395,0.08589,10.9605,MAP_A
