id,active_areas_number,Dominant_peak,Dominant_peak_time,Subdominant_peak,Subdominant_peak_time,Minor_peak,Minor_peak_time,Dominant_peak_env,Dominant_peak_env_time,Subdominant_peak_env,Subdominant_peak_env_time,Minor_peak_env,Minor_peak_env_time,First_peak,First_peak_time,Second_peak,Second_peak_time,Third_peak,Third_peak_time,First_peak_env,First_peak_env_time,Second_peak_env,Second_peak_env_time,Third_peak_env,Third_peak_env_time,duration,silent_phase,silent_rateo,atrial_ventricular_ratio,atrial_ventricular_time_ratio,minor_to_dominant_ratio,minor_to_subdominant_ratio,n_active_areas_on_duration_ratio,cross_peak_TM1,cross_peak_time_TM1,cross_energy_TM1,cross_peak_TM2,cross_peak_time_TM2,cross_energy_TM2,Dominant_AvgPowLF,Dominant_AvgPowMF,Dominant_AvgPowHF,Subdominant_AvgPowLF,Subdominant_AvgPowMF,Subdominant_AvgPowHF,Minor_AvgPowLF,Minor_AvgPowMF,Minor_AvgPowHF,First_AvgPowLF,First_AvgPowMF,First_AvgPowHF,Second_AvgPowLF,Second_AvgPowMF,Second_AvgPowHF,Third_AvgPowLF,Third_AvgPowMF,Third_AvgPowHF,First_max_Power_HF,First_max_Power_MF,First_max_Power_LF,Second_max_Power_HF,Second_max_Power_MF,Second_max_Power_LF,Third_max_Power_HF,Third_max_Power_MF,Third_max_Power_LF,First_min_Power_HF,First_min_Power_MF,First_min_Power_LF,Second_min_Power_HF,Second_min_Power_MF,Second_min_Power_LF,Third_min_Power_HF,Third_min_Power_MF,Third_min_Power_LF,First_Power_std_HF,First_Power_std_MF,First_Power_std_LF,Second_Power_std_HF,Second_Power_std_MF,Second_Power_std_LF,Third_Power_std_HF,Third_Power_std_MF,Third_Power_std_LF,Fragmentation,App,class
4,2,0.127,0.52187,0.107,0.35676,,,0.086652,0.52629,0.07139,0.35283,,,0.107,0.35676,0.127,0.52187,,,0.07139,0.35283,0.086652,0.52629,,,0.34103,0.0088452,0.025937,0.66667,1.0862,0.66142,0.78505,5.8646,0.12546,0.5484,0.00089963,0.076208,0.48452,0.00033481,1.8845e-05,9.4184e-06,,1.1152e-06,1.8679e-07,,4.4858e-08,3.3218e-08,,9.4184e-06,1.8845e-05,,1.8679e-07,1.1152e-06,,3.3218e-08,4.4858e-08,,0.00010195,0.00014567,,6.4413e-06,3.4422e-05,,2.4463e-07,6.5486e-07,,1.0159e-11,2.9753e-09,,2.7776e-10,5.8677e-10,,5.1962e-11,1.2913e-10,,2.2872e-05,3.3414e-05,,4.8607e-07,3.4904e-06,,4.4099e-08,7.754e-08,,23,-0.001,Indifferent
4,2,0.114,0.35135,0.085,0.50762,,,0.080614,0.34693,0.054128,0.51204,,,0.114,0.35135,0.085,0.50762,,,0.080614,0.34693,0.054128,0.51204,,,0.34939,0.010319,0.029536,0.94118,1.0109,0.70175,0.94118,5.7243,0.1344,0.55037,0.0012266,0.087719,0.34889,0.00045103,7.79e-06,8.1136e-06,,4.5548e-07,4.6275e-07,,3.6897e-08,4.9685e-08,,7.79e-06,8.1136e-06,,4.5548e-07,4.6275e-07,,3.6897e-08,4.9685e-08,,9.1652e-05,5.3606e-05,,1.1787e-05,1.0192e-05,,3.594e-07,6.0222e-07,,5.2209e-13,1.8296e-11,,3.8058e-09,5.1599e-10,,3.1232e-12,4.6686e-11,,1.9778e-05,1.2495e-05,,1.3187e-06,9.7841e-07,,6.8922e-08,9.1011e-08,,34,-0.029,Indifferent
4,2,0.413,0.35528,0.26,0.52088,,,0.24193,0.35971,0.16467,0.5258,,,0.413,0.35528,0.26,0.52088,,,0.24193,0.35971,0.16467,0.5258,,,0.31204,0.037346,0.11969,1.1796,1.0578,0.477,0.75769,6.4094,0.083358,0.55037,0.00041001,0.072384,0.35233,0.00022807,8.4607e-05,5.357e-05,,1.5084e-05,3.4914e-06,,1.4883e-07,6.8273e-08,,8.4607e-05,5.357e-05,,1.5084e-05,3.4914e-06,,1.4883e-07,6.8273e-08,,0.00086251,0.00049589,,0.00046063,0.00013432,,7.7546e-06,7.5094e-07,,1.1552e-10,1.3972e-08,,3.3845e-10,3.8264e-10,,1.0642e-11,1.4273e-11,,0.00021395,0.00011095,,6.0167e-05,1.4661e-05,,6.5749e-07,1.1311e-07,,17,-0.216,Indifferent
4,2,0.541,0.3543,0.266,0.52285,,,0.30106,0.35872,0.17105,0.52727,,,0.541,0.3543,0.266,0.52285,,,0.30106,0.35872,0.17105,0.52727,,,0.30663,0.023096,0.075321,1.4186,0.83732,0.45102,0.91729,6.5224,0.072691,0.55233,0.00034097,0.068908,0.35184,0.00019511,0.0001261,5.83e-05,,2.9739e-05,3.6633e-06,,3.8278e-07,6.8742e-08,,0.0001261,5.83e-05,,2.9739e-05,3.6633e-06,,3.8278e-07,6.8742e-08,,0.0013945,0.00053109,,0.00087158,0.00015027,,1.765e-05,8.7466e-07,,9.4743e-11,1.735e-09,,2.5149e-09,4.8884e-10,,3.2325e-12,6.0594e-12,,0.00034056,0.00012086,,0.000118,1.6366e-05,,1.9153e-06,1.193e-07,,15,-0.297,Indifferent
4,2,0.092,0.50762,0.09,0.34349,,,0.056902,0.5086,0.055387,0.34152,,,0.09,0.34349,0.092,0.50762,,,0.055387,0.34152,0.056902,0.5086,,,0.3317,0.028993,0.087407,0.54348,1.2675,0.54348,0.55556,6.0296,0.12041,0.32973,0.0014816,0.10407,0.4855,0.00059454,8.5474e-06,4.3396e-06,,3.3691e-07,1.1396e-07,,3.7671e-08,2.9062e-08,,4.3396e-06,8.5474e-06,,1.1396e-07,3.3691e-07,,2.9062e-08,3.7671e-08,,2.8897e-05,4.7534e-05,,1.0257e-06,3.3642e-06,,2.0948e-07,2.4198e-07,,4.9314e-09,2.4096e-09,,6.5124e-11,4.3546e-09,,8.034e-12,4.1594e-14,,7.7617e-06,1.1599e-05,,1.3804e-07,5.3457e-07,,3.6814e-08,3.7266e-08,,48,0.002,Indifferent
4,2,0.165,0.49779,0.024,0.34988,,,0.10349,0.49238,0.01609,0.32924,,,0.024,0.34988,0.165,0.49779,,,0.01609,0.32924,0.10349,0.49238,,,0.30565,0.030467,0.099678,0.13939,0.58621,0.13939,0.95833,6.5434,0.16273,0.54005,0.0012719,0.077625,0.48206,0.00031251,3.3695e-05,8.3043e-07,,1.7862e-06,6.9386e-08,,1.3112e-07,2.9268e-08,,8.3043e-07,3.3695e-05,,6.9386e-08,1.7862e-06,,2.9268e-08,1.3112e-07,,4.1971e-06,0.0001799,,3.7316e-07,4.6389e-05,,9.9018e-08,2.8296e-06,,5.6866e-10,4.4752e-08,,2.6999e-10,8.8806e-10,,5.9576e-10,4.1176e-11,,1.2153e-06,5.4717e-05,,6.1004e-08,5.0078e-06,,2.4828e-08,3.4773e-07,,29,0.027,Indifferent
4,4,0.035,0.32285,0.019,0.24128,0.019,0.40246,0.026517,0.33808,0.010595,0.40639,0.010337,0.20983,0.019,0.24128,0.035,0.32285,0.019,0.40246,0.010337,0.20983,0.026517,0.33808,0.010595,0.40639,0.42359,0.055528,0.13109,0.25362,0.66443,1,1.8421,9.4432,0.1707,0.54447,0.0013424,0.079746,0.4801,0.00037732,2.077e-06,1.9868e-07,3.3446e-07,1.0528e-07,2.6445e-07,1.1328e-07,1.8142e-08,3.007e-08,3.9898e-08,1.9868e-07,2.077e-06,3.3446e-07,2.6445e-07,1.0528e-07,1.1328e-07,3.007e-08,1.8142e-08,3.9898e-08,9.0083e-07,1.3199e-05,8.6106e-07,1.4328e-06,7.3636e-07,2.9505e-07,1.2838e-07,1.1077e-07,2.5897e-07,1.0362e-10,2.7061e-09,1.6284e-10,1.0647e-10,1.448e-09,5.3292e-09,2.3792e-11,1.2257e-10,1.3844e-10,2.2689e-07,3.3083e-06,2.7916e-07,4.027e-07,1.0579e-07,1.0242e-07,3.4534e-08,1.8219e-08,5.0686e-08,39,0.012,Indifferent
4,2,0.069,0.4973,0.047,0.35479,,,0.046755,0.49189,0.030996,0.35233,,,0.047,0.35479,0.069,0.4973,,,0.030996,0.35233,0.046755,0.49189,,,0.30762,0.010811,0.035144,0.55072,0.65101,0.55072,0.80851,6.5016,0.23311,0.54152,0.0029062,0.095237,0.55233,0.0007337,6.0478e-06,3.2912e-06,,7.7166e-07,1.0389e-07,,9.0329e-08,4.6401e-08,,3.2912e-06,6.0478e-06,,1.0389e-07,7.7166e-07,,4.6401e-08,9.0329e-08,,2.2211e-05,4.6431e-05,,1.1323e-06,1.1877e-05,,2.8102e-07,1.4233e-06,,2.0612e-09,2.2177e-09,,1.8709e-10,1.0803e-10,,4.2292e-13,4.2292e-13,,5.867e-06,1.041e-05,,1.437e-07,2.0968e-06,,6.1065e-08,2.4611e-07,,58,0.005,Indifferent
4,3,0.101,0.32432,0.069,0.4973,0.023,0.42457,0.071925,0.32826,0.040839,0.50221,0.016494,0.4226,0.101,0.32432,0.023,0.42457,0.069,0.4973,0.071925,0.32826,0.016494,0.4226,0.040839,0.50221,0.36462,0.014251,0.039084,1.4638,1.7105,1,1.4638,8.2278,0.16374,0.32826,0.0015737,0.11911,0.33907,0.00059677,7.9095e-06,6.0786e-06,8.1754e-07,6.0158e-07,6.5341e-07,2.7464e-07,5.6183e-08,1.0882e-07,3.5638e-08,7.9095e-06,8.1754e-07,6.0786e-06,6.0158e-07,2.7464e-07,6.5341e-07,5.6183e-08,3.5638e-08,1.0882e-07,7.8993e-05,3.1328e-06,3.058e-05,9.9807e-06,1.4592e-06,1.3306e-05,1.4001e-06,1.397e-07,1.7084e-06,4.034e-11,9.8568e-10,9.8568e-10,5.8087e-09,2.2196e-08,3.8549e-09,3.8415e-10,1.6835e-11,2.1541e-12,1.7388e-05,1.0491e-06,8.4685e-06,1.24e-06,2.9753e-07,1.8111e-06,1.2288e-07,3.1081e-08,2.5712e-07,65,0.024,Indifferent
4,2,0.074,0.49681,0.065,0.32432,,,0.044174,0.49091,0.043854,0.32727,,,0.065,0.32432,0.074,0.49681,,,0.043854,0.32727,0.044174,0.49091,,,0.31794,0.015233,0.047913,0.87838,0.59091,0.87838,1,6.2906,0.18326,0.54152,0.0020886,0.11948,0.34054,0.00065255,5.8685e-06,4.035e-06,,6.4599e-07,1.883e-07,,9.2432e-08,4.5607e-08,,4.035e-06,5.8685e-06,,1.883e-07,6.4599e-07,,4.5607e-08,9.2432e-08,,3.2858e-05,3.4342e-05,,2.7095e-06,1.4185e-05,,6.74e-07,1.7969e-06,,3.5567e-09,4.0205e-10,,6.4288e-11,6.857e-10,,2.4585e-10,8.3747e-12,,7.4844e-06,9.2123e-06,,4.0504e-07,1.8878e-06,,6.8692e-08,2.427e-07,,47,0.014,Indifferent
4,2,0.104,0.32236,0.035,0.48108,,,0.062052,0.3258,0.022157,0.48501,,,0.104,0.32236,0.035,0.48108,,,0.062052,0.3258,0.022157,0.48501,,,0.35184,0.020639,0.058659,3.4667,1.3722,1,2.9714,5.6844,0.11289,0.32727,0.0010148,0.087889,0.33759,0.00037443,2.6827e-06,1.6317e-06,,5.0488e-07,2.8111e-07,,3.0204e-08,2.8948e-08,,2.6827e-06,1.6317e-06,,5.0488e-07,2.8111e-07,,3.0204e-08,2.8948e-08,,2.5084e-05,6.9193e-06,,9.5086e-06,3.3619e-06,,2.9532e-07,7.4325e-07,,5.7335e-10,1.6024e-10,,1.163e-11,7.94e-10,,1.9924e-11,3.1502e-11,,5.7583e-06,2.2444e-06,,1.4742e-06,5.3906e-07,,4.3907e-08,7.0614e-08,,75,0.035,Indifferent
4,2,0.059,0.48796,0.055,0.34693,,,0.041495,0.48747,0.033302,0.34742,,,0.055,0.34693,0.059,0.48796,,,0.033302,0.34742,0.041495,0.48747,,,0.33317,0.0058968,0.017699,0.74,0.53419,0.62712,0.67273,6.0029,0.24037,0.54054,0.0036726,0.10619,0.486,0.00094876,4.0694e-06,1.6143e-06,,2.3393e-07,1.5316e-07,,6.0374e-08,2.4482e-08,,1.6143e-06,4.0694e-06,,1.5316e-07,2.3393e-07,,2.4482e-08,6.0374e-08,,1.4295e-05,3.9665e-05,,8.2149e-07,2.4725e-06,,3.9993e-07,8.3826e-07,,1.8539e-09,1.277e-10,,3.6542e-09,1.7793e-09,,3.9666e-11,4.3135e-12,,3.1632e-06,8.2682e-06,,1.8493e-07,5.0222e-07,,3.7011e-08,1.2458e-07,,60,-0.009,Indifferent
4,2,0.081,0.32285,0.059,0.48649,,,0.051875,0.32629,0.038942,0.48354,,,0.081,0.32285,0.059,0.48649,,,0.051875,0.32629,0.038942,0.48354,,,0.37346,0.0068796,0.018421,1.5882,1.0657,1,1.3729,5.3553,0.13342,0.53956,0.0016306,0.097347,0.33956,0.0005326,2.8739e-06,2.9086e-06,,2.5171e-07,4.8529e-07,,1.7451e-08,1.225e-07,,2.8739e-06,2.9086e-06,,2.5171e-07,4.8529e-07,,1.7451e-08,1.225e-07,,2.8107e-05,1.8829e-05,,4.1704e-06,5.9336e-06,,1.6246e-07,2.4926e-06,,2.5556e-12,2.5556e-12,,1.1525e-10,5.7246e-11,,9.5121e-12,4.19e-12,,6.0978e-06,5.0387e-06,,5.5853e-07,9.7389e-07,,2.234e-08,2.6158e-07,,55,0.022,Indifferent
4,2,0.072,0.3199,0.048,0.4973,,,0.049311,0.32482,0.032829,0.48452,,,0.072,0.3199,0.048,0.4973,,,0.049311,0.32482,0.032829,0.48452,,,0.33268,0.018182,0.054653,1.5,0.74483,1,1.5,6.0118,0.12195,0.32678,0.0013997,0.093603,0.33808,0.00046645,3.3826e-06,2.5179e-06,,2.9375e-07,3.3146e-07,,2.6702e-08,2.9555e-08,,3.3826e-06,2.5179e-06,,2.9375e-07,3.3146e-07,,2.6702e-08,2.9555e-08,,2.5655e-05,1.7625e-05,,3.242e-06,4.8547e-06,,1.267e-07,6.0715e-07,,5.4222e-09,6.3017e-11,,5.2238e-09,3.8879e-09,,1.5901e-11,1.0708e-11,,6.0322e-06,4.4981e-06,,5.243e-07,6.3014e-07,,2.6179e-08,5.7744e-08,,66,0.025,Indifferent
4,2,0.322,0.51646,0.031,0.34791,,,0.20412,0.52138,0.0178,0.36511,,,0.031,0.34791,0.322,0.51646,,,0.0178,0.36511,0.20412,0.52138,,,0.30369,0.025061,0.082524,0.14155,0.53036,0.096273,1,6.5858,0.16274,0.53857,0.0010403,0.075715,0.55086,0.00027525,6.1273e-05,9.0576e-07,,4.5789e-06,9.5059e-08,,1.2293e-07,1.7957e-08,,9.0576e-07,6.1273e-05,,9.5059e-08,4.5789e-06,,1.7957e-08,1.2293e-07,,6.4137e-06,0.00057613,,5.1791e-07,0.00017384,,1.0065e-07,4.495e-06,,2.9342e-10,1.6196e-09,,6.7323e-12,5.1749e-11,,3.6114e-10,8.7338e-12,,1.573e-06,0.00012782,,1.1418e-07,1.7262e-05,,1.9521e-08,3.484e-07,,20,-0.103,Indifferent
4,2,0.545,0.51744,0.19,0.27322,,,0.3177,0.51302,0.12219,0.26929,,,0.19,0.27322,0.545,0.51744,,,0.12219,0.26929,0.3177,0.51302,,,0.37002,0.098771,0.26693,0.30982,0.54348,0.18532,0.53158,5.405,0.098875,0.54644,0.00046206,0.057679,0.55528,0.0002035,0.00010694,3.3623e-05,,1.2788e-05,2.5555e-06,,2.2436e-07,7.7956e-08,,3.3623e-05,0.00010694,,2.5555e-06,1.2788e-05,,7.7956e-08,2.2436e-07,,0.00025842,0.0011136,,7.9912e-05,0.00029539,,7.504e-07,9.9671e-06,,2.1847e-08,4.7179e-10,,3.3233e-09,2.0412e-10,,2.3748e-11,5.0554e-12,,6.9483e-05,0.0002393,,1.0085e-05,4.0022e-05,,1.7098e-07,8.7481e-07,,11,-0.219,Indifferent
4,2,0.167,0.51695,0.04,0.35725,,,0.11964,0.52236,0.028127,0.35283,,,0.04,0.35725,0.167,0.51695,,,0.028127,0.35283,0.11964,0.52236,,,0.32039,0.02457,0.076687,0.23353,0.68664,0.23353,0.975,6.2423,0.11121,0.54251,0.00068393,0.051524,0.55381,0.00022379,2.9632e-05,1.3932e-06,,1.2935e-06,1.7213e-07,,7.1248e-08,2.6608e-08,,1.3932e-06,2.9632e-05,,1.7213e-07,1.2935e-06,,2.6608e-08,7.1248e-08,,1.1241e-05,0.00024246,,3.2282e-06,5.5454e-05,,3.0917e-07,1.2372e-06,,2.5777e-11,2.1494e-11,,2.6208e-09,7.0739e-10,,2.8405e-12,2.3247e-13,,2.8464e-06,5.5294e-05,,3.5921e-07,5.4644e-06,,3.3787e-08,1.574e-07,,29,0,Indifferent
4,2,0.309,0.24226,0.166,0.51744,,,0.19646,0.23931,0.12246,0.51253,,,0.309,0.24226,0.166,0.51744,,,0.19646,0.23931,0.12246,0.51253,,,0.40786,0.13219,0.3241,1.0552,0.69811,0.55663,1.0361,4.9036,0.1086,0.54496,0.00063655,0.069974,0.24128,0.00025393,6.1721e-05,2.69e-05,,6.8646e-06,1.8853e-06,,7.9149e-08,5.7266e-08,,6.1721e-05,2.69e-05,,6.8646e-06,1.8853e-06,,7.9149e-08,5.7266e-08,,0.00050759,0.00020124,,0.0001508,3.336e-05,,6.2968e-07,7.3062e-07,,3.2828e-08,4.7863e-10,,1.4522e-09,5.2813e-10,,8.0508e-11,7.4707e-11,,0.00012853,4.709e-05,,2.0365e-05,5.3615e-06,,1.3576e-07,1.2299e-07,,16,-0.137,Indifferent
4,2,0.18,0.51794,0.036,0.36167,,,0.13165,0.51253,0.024471,0.35823,,,0.036,0.36167,0.18,0.51794,,,0.024471,0.35823,0.13165,0.51253,,,0.28501,0.021622,0.075862,0.13253,0.43836,0.12222,0.61111,7.0172,0.10397,0.54447,0.00058419,0.052619,0.55528,0.00021469,3.5236e-05,1.3258e-06,,1.6465e-06,1.0287e-07,,6.7227e-08,2.1494e-08,,1.3258e-06,3.5236e-05,,1.0287e-07,1.6465e-06,,2.1494e-08,6.7227e-08,,7.3842e-06,0.00030877,,1.9288e-06,7.493e-05,,1.4625e-07,7.3152e-07,,9.2625e-11,2.3618e-10,,2.8975e-10,6.4794e-11,,1.0565e-10,1.4471e-13,,2.0623e-06,6.9204e-05,,2.4416e-07,7.2142e-06,,2.8685e-08,1.1521e-07,,25,-0.014,Indifferent
4,2,0.174,0.51646,0.028,0.34742,,,0.12431,0.51204,0.022267,0.35283,,,0.028,0.34742,0.174,0.51646,,,0.022267,0.35283,0.12431,0.51204,,,0.30319,0.023587,0.077796,0.16766,0.55251,0.16092,1,6.5964,0.10494,0.54251,0.00063121,0.050182,0.55381,0.00021333,3.1525e-05,1.0772e-06,,1.3243e-06,2.6892e-07,,6.8371e-08,2.7097e-08,,1.0772e-06,3.1525e-05,,2.6892e-07,1.3243e-06,,2.7097e-08,6.8371e-08,,6.7827e-06,0.00025187,,3.6925e-06,5.5209e-05,,2.2457e-07,1.0366e-06,,1.0179e-09,8.3369e-11,,4.2023e-10,1.0486e-09,,6.1514e-11,1.8195e-11,,1.8339e-06,5.8133e-05,,5.2672e-07,5.256e-06,,3.0686e-08,1.4159e-07,,22,-0.007,Indifferent
4,2,0.341,0.28354,0.335,0.51843,,,0.22563,0.514,0.21356,0.28747,,,0.341,0.28354,0.335,0.51843,,,0.21356,0.28747,0.22563,0.514,,,0.39312,0.10614,0.27,0.71875,1.4924,0.47214,0.4806,5.0875,0.10305,0.54742,0.00045615,0.057316,0.55676,0.00019706,5.6563e-05,7.6924e-05,,6.6589e-06,6.6369e-06,,5.1978e-08,9.2933e-08,,5.6563e-05,7.6924e-05,,6.6589e-06,6.6369e-06,,5.1978e-08,9.2933e-08,,0.00052381,0.00071275,,0.00016647,0.00018691,,1.1813e-06,1.9404e-06,,6.0569e-09,1.6017e-11,,2.0661e-10,8.962e-11,,8.6081e-11,1.5287e-10,,0.00012557,0.00015949,,2.1871e-05,2.2778e-05,,1.17e-07,2.0206e-07,,12,-0.117,Indifferent
4,2,0.212,0.51597,0.046,0.36953,,,0.14495,0.52138,0.031569,0.36806,,,0.046,0.36953,0.212,0.51597,,,0.031569,0.36806,0.14495,0.52138,,,0.29681,0.015233,0.051325,0.22222,0.57143,0.19811,0.91304,6.7384,0.11012,0.54251,0.00062229,0.054186,0.55332,0.00021488,3.9706e-05,1.6942e-06,,1.6921e-06,2.6801e-07,,7.2996e-08,2.2393e-08,,1.6942e-06,3.9706e-05,,2.6801e-07,1.6921e-06,,2.2393e-08,7.2996e-08,,1.1656e-05,0.00034312,,1.8382e-06,7.6719e-05,,1.9489e-07,1.2066e-06,,2.6778e-10,4.0839e-11,,2.4819e-09,4.311e-10,,2.9133e-11,1.549e-12,,3.0557e-06,7.6714e-05,,3.5467e-07,7.4081e-06,,2.4974e-08,1.5607e-07,,22,-0.023,Indifferent
4,2,0.304,0.25455,0.126,0.51695,,,0.19332,0.25111,0.087654,0.51204,,,0.304,0.25455,0.126,0.51695,,,0.19332,0.25111,0.087654,0.51204,,,0.41081,0.11892,0.28947,1.3554,0.91304,0.53947,1.3016,4.8684,0.11313,0.54398,0.00075843,0.074122,0.25307,0.00027121,5.2708e-05,1.7339e-05,,6.3968e-06,1.3312e-06,,5.5536e-08,5.173e-08,,5.2708e-05,1.7339e-05,,6.3968e-06,1.3312e-06,,5.5536e-08,5.173e-08,,0.00049058,0.00011673,,0.00024762,1.7776e-05,,3.7509e-07,8.0479e-07,,2.2019e-10,9.0315e-11,,5.3017e-11,2.6635e-09,,5.5921e-11,2.3801e-12,,0.00011788,2.6706e-05,,2.914e-05,3.0232e-06,,7.4468e-08,1.0713e-07,,18,-0.14,Indifferent
4,2,0.336,0.52088,0.025,0.37101,,,0.2474,0.51892,0.014529,0.36658,,,0.025,0.37101,0.336,0.52088,,,0.014529,0.36658,0.2474,0.51892,,,0.29975,0.028993,0.096721,0.074405,0.90099,0.074405,1,6.6721,0.23003,0.53366,0.001845,0.099859,0.54447,0.00050484,9.1675e-05,8.3392e-07,,8.8693e-06,7.9147e-08,,9.8632e-08,1.8769e-08,,8.3392e-07,9.1675e-05,,7.9147e-08,8.8693e-06,,1.8769e-08,9.8632e-08,,3.4317e-06,0.00076995,,3.0484e-07,0.00023002,,1.0577e-07,2.2077e-06,,3.6983e-09,7.3013e-09,,2.4165e-09,2.0147e-09,,7.2383e-12,7.0452e-11,,1.1772e-06,0.0001914,,5.9e-08,2.8456e-05,,2.2598e-08,2.2718e-07,,13,0.057,Indifferent
4,2,0.168,0.52432,0.107,0.30074,,,0.11311,0.52285,0.066698,0.29779,,,0.107,0.30074,0.168,0.52432,,,0.066698,0.29779,0.11311,0.52285,,,0.3602,0.068796,0.191,0.31548,0.63415,0.31548,0.49533,5.5525,0.25929,0.5371,0.0029336,0.1156,0.49189,0.00083207,3.131e-05,5.4962e-06,,2.236e-06,3.4154e-07,,9.2372e-08,3.3527e-08,,5.4962e-06,3.131e-05,,3.4154e-07,2.236e-06,,3.3527e-08,9.2372e-08,,3.5643e-05,0.00022888,,9.1485e-06,3.9703e-05,,2.9792e-07,1.8304e-06,,2.2862e-09,1.6123e-09,,1.0661e-09,1.5518e-09,,4.0868e-11,9.8135e-11,,9.999e-06,5.7645e-05,,9.7707e-07,5.7839e-06,,5.358e-08,2.1324e-07,,23,0.058,Indifferent
4,2,0.188,0.52236,0.035,0.35577,,,0.12845,0.5199,0.018833,0.35184,,,0.035,0.35577,0.188,0.52236,,,0.018833,0.35184,0.12845,0.5199,,,0.2855,0.031941,0.11188,0.090426,0.42857,0.090426,0.48571,7.0052,0.2248,0.53808,0.0022612,0.093357,0.54889,0.00055716,3.2352e-05,1.0893e-06,,2.4196e-06,1.5395e-07,,1.0074e-07,4.3222e-08,,1.0893e-06,3.2352e-05,,1.5395e-07,2.4196e-06,,4.3222e-08,1.0074e-07,,5.3938e-06,0.00025635,,1.2123e-06,5.0867e-05,,4.0764e-07,1.2664e-06,,2.7544e-09,7.7417e-10,,6.8386e-09,1.1785e-09,,9.4027e-11,1.0262e-12,,1.668e-06,6.3348e-05,,1.8396e-07,6.7434e-06,,5.3397e-08,2.075e-07,,28,0.045,Indifferent
4,2,0.121,0.52432,0.094,0.29926,,,0.077746,0.52678,0.05965,0.29484,,,0.094,0.29926,0.121,0.52432,,,0.05965,0.29484,0.077746,0.52678,,,0.37002,0.058477,0.15803,0.40496,0.78448,0.40496,0.52128,5.405,0.26626,0.53808,0.0032433,0.11885,0.54889,0.00090887,1.5229e-05,6.2933e-06,,1.0844e-06,3.8333e-07,,7.3839e-08,2.3345e-08,,6.2933e-06,1.5229e-05,,3.8333e-07,1.0844e-06,,2.3345e-08,7.3839e-08,,3.7185e-05,0.00012764,,1.2989e-05,1.3802e-05,,1.2507e-07,9.0373e-07,,6.829e-11,3.7969e-10,,1.4425e-09,1.295e-09,,5.7061e-11,6.8614e-11,,1.0549e-05,2.8005e-05,,1.4957e-06,2.0766e-06,,2.4873e-08,1.2825e-07,,27,0.022,Indifferent
4,2,0.214,0.52383,0.113,0.3027,,,0.15122,0.5258,0.070432,0.29926,,,0.113,0.3027,0.214,0.52383,,,0.070432,0.29926,0.15122,0.5258,,,0.37396,0.070762,0.18922,0.2757,0.79602,0.2757,0.52212,5.3482,0.26053,0.53907,0.0027061,0.12168,0.54939,0.00079101,4.4556e-05,5.4795e-06,,1.8536e-06,4.9338e-07,,1.4249e-07,1.8587e-08,,5.4795e-06,4.4556e-05,,4.9338e-07,1.8536e-06,,1.8587e-08,1.4249e-07,,4.3309e-05,0.00043078,,1.2281e-05,5.0779e-05,,1.2201e-07,2.5658e-06,,1.6663e-08,2.0361e-09,,1.7875e-09,3.0458e-11,,9.1957e-12,4.5624e-12,,1.0472e-05,0.00010491,,1.4405e-06,5.1536e-06,,2.2506e-08,3.7408e-07,,21,0.089,Indifferent
4,3,0.219,0.52383,0.124,0.30762,0.012,0.20835,0.15627,0.52334,0.08196,0.30467,0.0065842,0.20885,0.012,0.20835,0.124,0.30762,0.219,0.52383,0.0065842,0.20885,0.08196,0.30467,0.15627,0.52334,0.4113,0.057494,0.13978,0.34247,0.52743,0.34247,0.60484,7.2939,0.25266,0.53857,0.0025437,0.11665,0.54889,0.00072942,4.9418e-05,1.196e-05,9.1391e-08,2.9212e-06,5.1561e-07,1.7009e-07,1.9002e-07,3.153e-08,1.4112e-08,9.1391e-08,1.196e-05,4.9418e-05,1.7009e-07,5.1561e-07,2.9212e-06,1.4112e-08,3.153e-08,1.9002e-07,3.8868e-07,9.6333e-05,0.00045825,4.689e-07,1.6533e-05,5.1924e-05,1.1714e-07,2.6119e-07,4.9586e-06,1.7141e-09,2.2507e-09,3.5584e-09,1.135e-08,5.3422e-10,2.201e-09,8.157e-12,2.1213e-11,3.7524e-12,9.4211e-08,2.4299e-05,0.00011155,1.5238e-07,1.8077e-06,7.583e-06,2.307e-08,4.7038e-08,6.5754e-07,14,0.095,Indifferent
4,2,0.494,0.35233,0.123,0.52727,,,0.31669,0.35037,0.069954,0.53219,,,0.494,0.35233,0.123,0.52727,,,0.31669,0.35037,0.069954,0.53219,,,0.30418,0.033415,0.10985,4.3889,1.097,0.63968,2.5691,6.5751,0.054752,0.34054,0.00030926,0.053366,0.35283,0.00018529,0.00014328,1.3865e-05,,1.7925e-05,6.3717e-07,,5.0507e-07,4.7218e-08,,0.00014328,1.3865e-05,,1.7925e-05,6.3717e-07,,5.0507e-07,4.7218e-08,,0.0015329,8.1616e-05,,0.00064267,9.4948e-06,,2.8979e-05,5.9511e-07,,2.7324e-11,1.2978e-09,,4.5363e-10,2.9948e-09,,1.6897e-11,3.97e-11,,0.00037321,1.9891e-05,,7.4344e-05,1.1964e-06,,2.616e-06,6.5785e-08,,11,-0.178,Indifferent
